1 0 10 -nan 0 -nan 0.00713651 100 0 -nan inf 0 -nan -nan 0 0 
17 0 9 0.0371247 17.6583 0.532201 0 73.4675 0 0.644548 0.00313596 98.2089 0.0356038 0.0388549 9.39775 8.26053 
18 0 10 0.0297933 23.2505 0.599664 0.00545089 65.4619 0 0.581952 0.00372788 76.3543 0.0341872 0.0232118 13.9425 9.30802 
19 0 10 0.0333819 33.7027 0.63524 0.00592402 42.5789 0 0.521119 0.00510251 55.8862 0.0329646 0.0341086 21.4093 12.2934 
20 1 10 0.0330139 24.0897 0.60308 0.00445241 31.0701 1.07866 0.542696 0.00221752 50.0153 0.0291994 0.0388097 14.528 9.56169 
21 1 9 0.0236545 8.14721 0.946865 0 35.4655 3.07764 0.74721 0.00183029 48.1665 0.0230774 0.0339377 7.7143 0.432906 
22 0 8 0.033999 10.6836 0.934633 0.0030626 34.6654 0 0.63776 0.00207974 44.021 0.0335526 0.0403827 9.98528 0.698361 
23 0 8 0.0336543 10.0254 0.852266 0 33.0993 0 0.643346 0.00147077 48.4135 0.0342009 0.030501 8.54433 1.4811 
24 0 8 0.0236786 13.534 0.846783 0.00271045 32.2248 0 0.634112 0.00174319 37.6702 0.025411 0.0141042 11.4603 2.07364 
25 0 8 0.0401979 13.1911 0.800371 0 41.0415 0 0.655961 0.000981087 73.0317 0.0383506 0.0476045 10.5578 2.63333 
26 0 8 0.0350919 13.9238 0.83828 0.00940794 47.8927 0 0.516655 0.00359011 65.2292 0.0349968 0.0355847 11.672 2.25176 
27 0 9 0.0234975 15.9771 0.83747 0.00599127 60.0211 0 0.456207 0.00147693 66.0798 0.0200038 0.0414994 13.3804 2.59677 
28 0 10 0.0225676 18.1823 0.757514 0.000321498 63.3678 0 0.493818 0.000984712 78.741 0.0231186 0.0208463 13.7734 4.40897 
29 0 10 0.033377 18.4474 0.739707 0.00219052 82.8714 0 0.499373 0.0011029 103.916 0.034209 0.0310126 13.6457 4.80173 
30 0 10 0.0329235 22.962 0.709404 0.0499578 65.6195 0 0.524135 0.00705633 100.037 0.0353718 0.0269465 16.2894 6.67267 
31 0 10 0.0239404 21.8195 0.713886 0.0137282 58.8246 0 0.482214 0.00373852 59.4343 0.0223004 0.0280324 15.5767 6.24286 
32 0 10 0.0318075 23.0736 0.61884 0.0101631 56.9708 0 0.594602 0.00363748 80.5782 0.0322194 0.0311387 14.2788 8.79473 
33 0 10 0.0254545 20.8708 0.625303 0.0183847 42.4189 0 0.550273 0.0039256 43.9312 0.0220266 0.0311752 13.0506 7.82023 
34 0 10 0.0582336 20.4379 0.630163 0 46.5846 0 0.548291 0.000500575 84.1695 0.0255373 0.113945 12.8792 7.55867 
35 0 10 0.0182838 34.1686 0.695412 0 51.822 0 0.55991 0.000479519 62.7066 0.0176279 0.0197815 23.7612 10.4073 
36 0 10 0.0337005 41.9956 0.699109 0.00159102 52.3765 0 0.679778 0.000723071 105.477 0.034198 0.0325445 29.3595 12.6361 
37 0 10 0.0367944 40.1105 0.687251 0.00897371 43.9566 0 0.536416 0.00228657 49.967 0.0376932 0.0348193 27.566 12.5445 
38 1 10 0.0275908 12.9034 0.451446 0 34.7351 3.28326 0.546648 0.000388805 37.5183 0.0262875 0.0286634 5.82517 7.0782 
39 0 9 0.0355592 21.1681 0.509635 0.0152449 25.6067 0 0.258996 0.00887172 30.4374 0.035364 0.035762 10.788 10.3801 
40 0 9 0.0933506 7.29613 0.194141 0 33.3127 0 0.607231 0.000290906 59.8647 0.0338593 0.107683 1.41648 5.87966 
41 0 9 0.0288604 8.67774 0.294843 0.00271095 32.1812 0 0.476284 0.00297446 33.0517 0.026997 0.0296395 2.55857 6.11917 
42 0 9 0.166368 11.8063 0.449554 0.000644213 35.0406 0 0.196172 0.000463715 111.815 0.0294061 0.278227 5.30759 6.49874 
43 1 9 0.0251528 14.6312 0.426122 0.00319873 30.3654 2.48364 0.349379 0.0195283 34.8734 0.0258812 0.0246119 6.23465 8.3965 
44 0 8 0.0326789 13.1286 0.432023 0.000310388 40.7362 0 0.473012 0.000376479 50.164 0.0264722 0.0373999 5.67185 7.45674 
45 0 9 0.030193 11.0831 0.375533 0.000138713 42.7243 0 0.488424 0.000869352 49.1361 0.0357659 0.0268417 4.16207 6.92101 
46 0 9 0.0341244 19.5742 0.532361 0.00221756 43.2717 0 0.577773 0.00441988 66.1257 0.0344085 0.0338009 10.4206 9.15367 
47 0 9 0.0214033 20.9157 0.561309 0 45.7136 0 0.441027 0.000152423 56.9101 0.0120249 0.033403 11.7402 9.17553 
48 0 9 0.0331417 20.4416 0.566529 0.000680566 50.0243 0 0.658822 0.000785874 74.3544 0.0377491 0.0271199 11.5808 8.86085 
49 0 9 0.0365519 25.2712 0.453764 0.0188268 52.1987 0 0.434239 0.0421347 77.9032 0.0375469 0.0357254 11.4672 13.8041 
50 0 10 0.0817033 22.2817 0.434218 0.00844541 50.358 0 0.397699 0.0243679 72.7759 0.0236024 0.126294 9.6751 12.6066 
51 2 10 0.0217914 12.4169 0.616781 0.000371203 35.2303 10.0036 0.458498 0.000566906 24.0833 0.030084 0.00844461 7.65853 4.7584 
52 0 8 0.0258196 13.0276 0.638619 0 29.7028 0 0.429756 0.000162619 12.4535 0.0261337 0.0252646 8.3197 4.70793 
53 0 8 0.0322383 15.0096 0.681054 0 25.7358 0 0.466002 0.000128433 13.5398 0.0297544 0.0375422 10.2223 4.78724 
54 0 8 0.0307328 14.5356 0.574209 0 29.69 0 0.450676 0.000112634 15.4326 0.032808 0.0279342 8.34646 6.18912 
55 0 8 0.0259177 13.3381 0.682945 0 40.395 0 0.473958 7.80856e-05 31.9647 0.0270288 0.0235244 9.1092 4.22892 
56 0 8 0.0252333 15.609 0.668457 0 43.3057 0 0.435579 9.57995e-05 17.2634 0.0244417 0.0268293 10.4339 5.17504 
57 0 8 0.0246895 17.5958 0.692478 0 62.7708 0 0.513291 6.95842e-05 54.1461 0.0231734 0.0281034 12.1847 5.41109 
58 0 10 0.0284862 18.8919 0.683987 0.00616921 57.8398 0 0.432329 0.000417221 50.983 0.0291137 0.027128 12.9218 5.9701 
59 0 10 0.0225164 25.2736 0.574131 0.00624463 56.3674 0 0.404797 0.00453957 108.789 0.0215368 0.0238371 14.5104 10.7633 
60 0 10 0.0334818 26.7483 0.599539 0.010366 41.4432 0 0.457832 0.000197619 34.0458 0.0277783 0.0420205 16.0366 10.7116 
61 0 10 0.0261877 6.50329 0.567123 0 96.7481 0 0.345698 4.57795e-05 120.577 0.0244391 0.0284786 3.68817 2.81512 
62 0 10 0.0233722 8.85631 0.674693 0 118.196 0 0.332579 3.92617e-05 155.791 0.023615 0.0228686 5.97529 2.88102 
63 0 10 0.0324491 30.6401 0.739608 0 211.358 0 0.531971 3.24605e-05 380.889 0.0341302 0.027674 22.6617 7.97844 
64 0 10 0.015265 47.2556 0.602735 0.0185021 194.093 0 0.488393 0.00657338 259.892 0.0151951 0.0153711 28.4826 18.773 
65 0 10 0.0180783 39.6466 0.604308 0.00206871 211.48 0 0.485569 0.00742614 271.652 0.0154106 0.0221525 23.9588 15.6878 
66 0 10 0.0306686 40.8107 0.574763 0.0126955 156.894 0 0.558066 0.0017017 151.501 0.0279357 0.0343624 23.4565 17.3542 
67 0 10 0.182931 38.9136 0.544752 0 180.693 0 0.332352 1.90638e-05 266.964 0.0253878 0.371448 21.1982 17.7153 
68 0 10 0.0139143 44.629 0.473239 0.00149591 150.267 0 0.493614 0.00181358 138.796 0.0193544 0.00902692 21.1201 23.5088 
69 1 10 0.0226976 33.9133 0.594884 0 125.262 5.66583 0.438429 1.68651e-05 81.0196 0.0287727 0.0137768 20.1745 13.7388 
70 0 9 0.0211658 30.9848 0.62244 0 214.205 0 0.323124 1.90012e-05 131.043 0.0259689 0.0132476 19.2862 11.6986 
71 0 9 0.0195493 27.3038 0.65255 0 177.215 0 0.485073 1.95256e-05 130.973 0.0264191 0.00664707 17.8171 9.48672 
72 0 9 0.0259109 26.4274 0.666217 0 207.135 0 0.445922 1.4306e-05 124.24 0.0285792 0.0205851 17.6064 8.82104 
73 0 9 0.0110642 27.3726 0.663484 0 170.422 0 0.462754 1.22377e-05 99.5248 0.00908246 0.0149715 18.1613 9.21133 
74 0 9 0.026401 27.2994 0.661015 2.25649e-10 124.933 0 0.379203 1.26221e-05 86.5591 0.0314137 0.0166264 18.0453 9.25408 
75 0 9 0.0260476 29.3591 0.599563 0.00428016 93.509 0 0.744482 0.00206572 131.211 0.0319796 0.0171657 17.6027 11.7565 
76 2 10 0.0120553 23.7353 0.666918 0.00508747 67.6922 2.23974 0.829709 0.000118182 86.0888 0.0101616 0.015847 15.8295 7.90581 
77 0 8 0.0417954 22.693 0.653809 0 83.8757 0 0.6103 6.39177e-06 176.637 0.0506691 0.0250367 14.8369 7.85612 
78 0 8 0.0362594 20.9683 0.592023 0 92.3419 0 0.621922 1.1022e-05 210.975 0.0398743 0.0310137 12.4137 8.55457 
79 0 8 0.0240283 19.1331 0.550635 0 79.8578 0 0.474749 6.66141e-06 145.139 0.0265687 0.0209155 10.5353 8.59775 
80 0 8 0.0459605 19.7177 0.541614 0.00297902 88.5433 0 0.544789 0.00328834 172.187 0.0630317 0.0257897 10.6794 9.0383 
-1 10 560 0.034451 1739.9 0.621515 0.00371092 5800.41 27.9178 0.504665 0.00703298 6972.66 0.0286182 0.0440291 1081.37 658.526 
1 0 10 -nan 0 -nan 0.00713651 100 0 -nan inf 0 -nan -nan 0 0 
2 0 10 0.009 33.3333 1 0 104.056 0 0.526153 0.0266646 312.202 0.009 -nan 33.3333 0 
3 0 10 0.0081 101.929 0.584068 0 104.056 0 0.458118 0.0262892 66.8918 0.0081 0.0081 59.5333 42.3954 
4 0 10 0.00775378 99.8776 0.595921 0.00748591 104.056 0 0.336497 0.0343133 179.69 0.00784388 0.0076209 59.5191 40.3584 
5 0 10 0.0206854 55.3734 0.480374 0.0112304 99.8953 0 0.377811 0.0354945 126.483 0.00927462 0.0312342 26.6 28.7734 
6 0 10 0.0577425 21.7913 0.424701 0 121.811 0 0.530355 0.00671824 270.593 0.0449901 0.0671567 9.25477 12.5365 
7 0 10 0.0197264 50.2137 0.649274 0.0283507 100.424 0 0.572393 0.0451009 172.837 0.0191882 0.0207227 32.6025 17.6112 
8 0 10 0.133978 83.3725 0.658908 0.0243862 91.8358 0 0.52261 0.00789384 217.067 0.0436595 0.308451 54.9348 28.4377 
9 0 10 0.0758346 32.7116 0.667151 0 165.056 0 0.436865 0.00525784 369.475 0.0497365 0.128145 21.8236 10.888 
10 0 10 0.0490601 104.855 0.814817 0.00236059 164.754 0 0.636646 0.00988736 327.344 0.0498956 0.0453837 85.4374 19.4174 
11 0 10 0.0440012 114.076 0.799183 0 186.038 0 0.525007 0.00610038 340.086 0.0423497 0.0505739 91.1675 22.9083 
12 0 10 0.041063 139.954 0.727165 0.00756436 195.79 0 0.586836 0.0155239 395.521 0.0405269 0.0424919 101.77 38.1844 
13 0 10 0.05278 145.028 0.728957 0.000283765 212.673 0 0.544739 0.00462177 462.041 0.0503986 0.0591845 105.719 39.3088 
14 0 10 0.0504612 163.102 0.672339 0.0500737 151.059 0 0.590743 0.0171566 18.8126 0.0553947 0.0403379 109.66 53.4421 
15 1 10 0.0731726 24.316 0.311567 0 180.802 1.71737 0.417099 0.00211927 604.105 0.044615 0.0860971 7.57607 16.7399 
16 0 9 0.0429599 58.8283 0.569772 0.000130825 155.424 0 0.39665 0.00512295 189.501 0.0398535 0.0470737 33.5187 25.3096 
17 0 9 0.043596 59.1183 0.484275 0 162.039 0 0.386816 0.0040805 207.187 0.0382194 0.0486447 28.6295 30.4888 
18 0 9 0.0413919 68.8561 0.501263 0.00146627 166.995 0 0.347963 0.00824984 242.078 0.0412578 0.0415268 34.515 34.3411 
19 0 9 0.0437834 89.5067 0.501847 0 197.508 0 0.408661 0.00241231 342.245 0.0396404 0.047957 44.9186 44.588 
20 0 9 0.0433861 169.618 0.474335 0.0165282 153.335 0 0.442774 0.0174259 382.809 0.0449775 0.0419502 80.4559 89.1624 
21 0 9 0.0960562 183.488 0.452096 0 187.234 0 0.331795 0.00187102 596.703 0.040363 0.142011 82.9539 100.534 
22 1 10 0.0406232 222.787 0.377643 0.0165984 214.35 11.7211 0.391791 0.0365876 423.633 0.0388841 0.0416784 84.134 138.653 
23 0 9 0.0647713 240.455 0.45793 0.0379034 192.479 0 0.263514 0.00672334 563.661 0.0389709 0.086567 110.111 130.344 
24 0 9 0.132482 233.497 0.542168 0.00855527 165.717 0 0.51866 0.00696732 190.289 0.04179 0.239881 126.595 106.902 
25 3 9 0.0415228 90.6663 0.950226 0 90.1685 76.0365 0.598369 0.000955947 168.831 0.0419291 0.0337651 86.1534 4.51282 
26 0 6 0.0343898 28.1084 0.913783 0 83.6648 0 0.685694 0.00185559 54.7547 0.0349598 0.0283492 25.6849 2.42343 
27 0 6 0.0372106 36.9894 0.794377 0 85.8687 0 0.666882 0.00130793 75.4337 0.0382755 0.0330964 29.3836 7.60589 
28 0 6 0.0467652 35.696 0.819445 0 111.422 0 0.760882 0.000869046 159.002 0.0443427 0.0577594 29.2509 6.44511 
29 0 7 0.0417911 32.521 0.820658 0.00357155 99.9079 0 0.739037 0.00109652 109.941 0.0388606 0.0552008 26.6886 5.83238 
30 0 7 0.0387214 30.3039 0.864164 0.0165271 81.214 0 0.718383 0.00232377 100.249 0.0376473 0.0455547 26.1876 4.11637 
31 0 7 0.112529 12.2801 0.772172 0.00512061 98.4341 0 0.409101 0.00616878 50.7458 0.040774 0.355726 9.48231 2.79775 
32 1 10 0.0333802 11.317 0.64702 0.0011413 86.5781 0.739348 0.181524 0.00233117 134.806 0.0316135 0.0366187 7.32235 3.99469 
33 1 9 0.0310945 11.3484 0.640387 0.00564076 70.1684 0.813347 0.32921 0.00104802 56.5567 0.0303753 0.0323751 7.26738 4.08104 
34 0 8 0.0392491 10.777 0.678652 0 78.8206 0 0.349636 0.000609142 70.7468 0.0358087 0.0465148 7.31384 3.46318 
35 0 8 0.0379337 10.8275 0.69939 0 95.3364 0 0.345326 0.000609951 80.8642 0.0380787 0.0375962 7.57265 3.25485 
36 0 8 0.0334666 11.5088 0.704425 0.0423871 70.2471 0 0.321951 0.00326002 64.3427 0.0328686 0.0348917 8.10706 3.40171 
37 1 8 0.0312401 7.00967 0.746184 0.00367467 46.85 1.01458 0.393229 0.00170947 34.8954 0.031249 0.0312141 5.2305 1.77916 
38 0 7 0.0374689 7.16182 0.739791 0 72.6114 0 0.559991 0.000372602 71.2776 0.032734 0.0509305 5.29825 1.86357 
39 0 8 0.0309606 7.56162 0.770442 0 76.6488 0 0.613807 0.00030434 93.6341 0.0292903 0.0365664 5.82579 1.73583 
40 0 9 0.0401938 19.4207 0.872817 0.00418187 85.3267 0 0.665696 0.00916469 120.264 0.0415774 0.030698 16.9507 2.46999 
41 0 9 0.0264113 33.5745 0.91547 0.00247527 66.2894 0 0.580546 0.00123404 67.6111 0.027019 0.0198294 30.7364 2.83806 
42 0 9 0.0355507 19.6862 0.664004 0 62.6435 0 0.531576 0.000278566 61.6631 0.0302577 0.046011 13.0717 6.61447 
43 0 9 0.0373982 28.5112 0.622846 0.00287023 67.3151 0 0.506494 0.0151126 86.1658 0.0394556 0.0340005 17.7581 10.7531 
44 1 10 0.0317338 19.1947 0.580276 0.00273897 53.0192 2.1137 0.433627 0.0695763 50.6952 0.0327747 0.0302948 11.1383 8.05649 
45 0 9 0.0604853 20.4973 0.629159 0 51.8987 0 0.55962 0.000178686 63.4699 0.0304349 0.111468 12.8961 7.60126 
46 1 9 0.0344327 19.6047 0.637287 0.00547779 58.4071 0.599899 0.50668 0.00969659 65.6116 0.029721 0.042711 12.4938 7.11088 
47 0 8 0.0312677 19.9329 0.643618 0.0196699 51.9923 0 0.526598 0.0169997 43.5916 0.0320323 0.0298868 12.8292 7.10375 
48 0 8 0.0374267 21.6712 0.657049 0 59.4313 0 0.54784 0.000113775 83.6577 0.0348928 0.0422815 14.239 7.43215 
49 0 8 0.0310398 23.9517 0.66205 2.06773e-05 54.7708 0 0.612993 0.00016421 59.8542 0.0320656 0.0290304 15.8573 8.09448 
50 0 8 0.024333 32.1601 0.690292 0.0182847 51.8887 0 0.601892 0.00281836 31.3905 0.0221487 0.0292013 22.1999 9.96024 
51 0 9 0.0563709 18.114 0.660016 0.00689601 53.5196 0 0.617611 0.000865241 120.013 0.036993 0.0939896 11.9555 6.15846 
52 0 9 0.0479842 19.4536 0.734357 0.0337605 48.6578 0 0.538578 0.00482065 74.1121 0.0495418 0.0436784 14.2859 5.16769 
53 0 10 0.0946796 19.4545 0.710332 0.00402018 42.8372 0 0.395266 0.00764942 79.3161 0.0403288 0.22796 13.8191 5.63534 
54 0 10 0.152582 19.5081 0.646101 0 68.6287 0 0.554926 8.81565e-05 78.643 0.0410492 0.356202 12.6042 6.9039 
55 0 10 0.0152827 29.0531 0.609059 0.0110753 68.1563 0 0.441634 0.00662396 112.865 0.0173384 0.0120799 17.695 11.358 
56 0 10 0.0621899 29.3359 0.686373 0 80.9937 0 0.47413 6.61679e-05 117.086 0.028086 0.136826 20.1353 9.20053 
57 1 10 0.0161388 38.7293 0.808954 0.00335961 73.2762 4.55523 0.558069 0.000625936 80.3162 0.0173037 0.0112061 31.3302 7.39909 
58 0 9 0.0277972 28.6801 0.813811 0 88.3688 0 0.465447 4.41871e-05 135.687 0.0251412 0.0394067 23.3402 5.33992 
59 0 9 0.0300481 38.3574 0.869948 0 107.617 0 0.695588 4.60168e-05 162.864 0.030503 0.0270047 33.369 4.98844 
60 0 9 0.0339641 28.9415 0.820487 0 110.029 0 0.651427 3.82354e-05 150.151 0.0351245 0.0286604 23.7461 5.19539 
61 0 9 0.0327698 36.9122 0.656192 0.0042777 96.9433 0 0.669205 0.000570995 143.541 0.0321443 0.0339637 24.2215 12.6907 
62 0 9 0.027239 38.9442 0.592894 0.0170217 80.0574 0 0.624094 0.00296985 103.299 0.0266981 0.0280268 23.0898 15.8544 
63 0 9 0.0380212 50.826 0.700857 0 77.0877 0 0.439217 2.99253e-05 130.038 0.0327604 0.0503466 35.6218 15.2043 
64 0 10 0.0345787 45.791 0.728356 0.00515993 104.453 0 0.502224 0.00234111 143.668 0.0353198 0.0325915 33.3521 12.4389 
65 0 10 0.0310473 45.3907 0.716454 0.00160873 106.202 0 0.429882 0.000223001 162.028 0.0298962 0.0339556 32.5204 12.8704 
66 0 10 0.0335732 57.5459 0.714849 0.0150717 93.9548 0 0.466806 0.00281794 158.928 0.0374876 0.02376 41.1366 16.4093 
67 0 10 0.0292066 64.9516 0.698547 0 105.572 0 0.385652 1.88084e-05 194.829 0.025638 0.0374761 45.3717 19.5799 
68 0 10 0.0373917 70.7368 0.650183 0 113.827 0 0.430232 1.72441e-05 193.719 0.0373277 0.0375108 45.9919 24.7449 
69 0 10 0.0320751 97.9862 0.621707 0.00288102 143.208 0 0.494414 0.000471747 273.922 0.0336748 0.0294461 60.9187 37.0675 
70 0 10 0.0205173 103.317 0.662078 0.00324947 105.882 0 0.622638 0.00309646 114.01 0.0238109 0.0140644 68.404 34.9131 
71 0 10 0.0282138 96.4263 0.631076 0.00115986 88.1331 0 0.470134 0.00413847 157.006 0.0234264 0.0364032 60.8524 35.5739 
72 1 10 0.0303443 63.4675 0.459441 0 89.858 3.91505 0.474675 1.22807e-05 123.348 0.0284162 0.0319831 29.1596 34.308 
73 1 9 0.027734 84.5134 0.633227 0 99.6684 2.52299 0.543122 1.22481e-05 140.996 0.0243894 0.0335083 53.5162 30.9972 
74 0 8 0.0351109 88.1507 0.636039 0 85.3299 0 0.508531 9.49018e-06 155.06 0.0315797 0.0412818 56.0673 32.0834 
75 0 8 0.0332633 71.2964 0.618976 0 90.0406 0 0.553993 1.0207e-05 127.889 0.0305916 0.0376035 44.1307 27.1656 
76 0 8 0.0261779 43.5433 0.538664 0 78.9832 0 0.5572 7.91367e-06 85.6677 0.0221771 0.0308493 23.4552 20.0881 
77 0 8 0.0214464 52.1892 0.739685 0 85.0617 0 0.533178 7.88257e-06 111.805 0.0206972 0.0235751 38.6036 13.5856 
78 0 8 0.0246739 50.7296 0.682122 0 103.327 0 0.652482 6.12571e-06 155.827 0.0242965 0.0254838 34.6038 16.1258 
79 0 9 0.0176873 69.2915 0.759332 0 108.169 0 0.565125 5.38546e-06 173.544 0.0180228 0.016629 52.6153 16.6762 
80 0 10 0.0273221 70.1636 0.740539 0.0090531 90.7532 0 0.514756 0.00138555 147.709 0.0243592 0.0357785 51.9589 18.2047 
-1 13 560 0.0468631 4670.17 0.631578 0.00604505 8276.91 105.749 0.485258 0.00827361 13169.2 0.0346483 0.0678026 2949.57 1720.6 
1 0 10 -nan 0 -nan 0.00713651 100 0 -nan inf 0 -nan -nan 0 0 
2 0 10 -nan 0 -nan 0 136.397 0 -nan inf 0 -nan -nan 0 0 
3 0 10 -nan 0 -nan 0 136.397 0 0.444444 0.0164214 176.418 -nan -nan 0 0 
4 0 10 0.00729 14.1705 1 0.00940227 136.397 0 0.424471 0.0431279 146.475 0.00729 -nan 14.1705 0 
5 0 10 0.00880518 27.5723 0.953278 0.0507712 107.173 0 0.485908 0.178055 59.7591 0.00705903 0.0444325 26.2841 1.28822 
6 0 10 0.10103 38.4474 0.744338 0 164.138 0 0.466667 0.0126678 303.513 0.0518205 0.244298 28.6178 9.82954 
7 0 10 0.0502325 55.0089 0.761597 0.00297703 163.854 0 0.526516 0.01085 329.1 0.0494249 0.0528125 41.8946 13.1143 
8 0 10 0.0580892 98.7518 0.691383 0.0057194 189.052 0 0.574414 0.0195736 576.949 0.0595807 0.0547476 68.2754 30.4765 
9 0 10 0.0502873 133.195 0.661607 0.0230365 154.928 0 0.553558 0.0665839 297.814 0.0510736 0.04875 88.1229 45.0724 
10 1 10 0.044609 90.9213 0.629791 0.0185518 93.2071 20.2834 0.715826 0.0289762 158.014 0.0461604 0.04197 57.2614 33.6599 
11 0 9 0.0431676 109.53 0.581174 0 121.634 0 0.539825 0.00684356 185.908 0.0398778 0.0477325 63.6557 45.8738 
12 0 9 0.0458428 106.302 0.63328 0.0526599 85.9357 0 0.580976 0.0129763 60.3934 0.0470658 0.0437309 67.3191 38.9832 
13 3 9 0.0474381 23.7668 0.801885 0 76.1906 12.4893 0.91649 0.00583653 76.707 0.0471647 0.0485449 19.0583 4.70857 
14 0 6 0.0285218 13.0739 0.652277 0 64.995 0 0.958499 0.00697324 47.3702 0.0325473 0.0209705 8.52777 4.54608 
15 0 6 0.031535 27.4335 0.722767 0 65.7902 0 0.819314 0.00561234 59.2675 0.0356425 0.0208264 19.828 7.60549 
16 0 6 0.0460155 29.9789 0.719125 0 73.0052 0 0.913328 0.00374262 99.323 0.0397164 0.062143 21.5586 8.42032 
17 0 7 0.0443135 22.7857 0.615481 0.0049921 71.4781 0 0.775474 0.00832955 118.177 0.0512872 0.0331509 14.0242 8.76154 
18 0 7 0.0373235 32.494 0.75253 0.00966052 69.1707 0 0.931764 0.00382107 51.3939 0.0353317 0.0433803 24.4527 8.0413 
19 0 7 0.0299268 38.2325 0.8092 0.00422678 74.5758 0 0.548575 0.0039239 139.083 0.0295988 0.0313179 30.9378 7.29476 
20 1 9 0.0313416 1.92445 0.392547 0 102.647 0 0.395546 0.00212493 132.012 0.0258443 0.034894 0.755438 1.16901 
21 0 9 0.0116872 3.19457 0.242587 0.00314433 113.482 0 0.442657 0.0036912 149.921 0.00121577 0.0150411 0.774962 2.41961 
22 0 9 0.0354194 4.79977 0.477119 0.0167812 95.1059 0 0.48087 0.0142884 108.228 0.0312479 0.0392258 2.29006 2.50971 
23 0 9 0.0482712 4.96977 0.475197 0.00104302 76.8633 0 0.598963 0.0152734 75.9824 0.0393583 0.0563416 2.36162 2.60815 
24 1 9 0.0375877 6.0501 0.544619 0 70.5369 0 0.614688 0.000956021 96.737 0.0465386 0.0268827 3.295 2.7551 
25 0 8 0.039208 8.81015 0.482632 0 82.3557 0 0.63845 0.000857587 123.324 0.0370547 0.0412168 4.25206 4.55809 
26 0 8 0.0458339 9.14965 0.416831 0.000834302 78.7926 0 0.605233 0.00268107 141.655 0.0543517 0.0397457 3.81386 5.33579 
27 0 9 0.0434086 13.6851 0.735311 0.0310429 59.0373 0 0.545856 0.060116 75.1959 0.0459368 0.0363852 10.0628 3.62229 
28 1 9 0.0404601 6.36245 0.402416 4.4752e-05 49.3942 0 0.46153 0.00196639 29.0271 0.0280364 0.0488263 2.56035 3.8021 
29 0 8 0.0251461 6.30653 0.375948 0 48.2052 0 0.484279 0.00115329 25.1968 0.0281351 0.0233454 2.37093 3.9356 
30 0 8 0.0276996 6.23299 0.353559 0 58.0973 0 0.346009 0.00127115 36.2134 0.0263883 0.0284168 2.20373 4.02926 
31 0 9 0.0216697 8.15076 0.528735 0.0055365 64.4497 0 0.343577 0.00339892 47.2574 0.0177045 0.0261185 4.3096 3.84117 
32 0 9 0.0416258 8.25455 0.521879 0 80.247 0 0.298281 0.000750518 76.6713 0.0377638 0.0458413 4.30788 3.94667 
33 0 9 0.0332411 6.96333 0.37629 0.00843371 72.6382 0 0.291302 0.00255785 62.2434 0.0305481 0.0348658 2.62024 4.3431 
34 0 9 0.0304567 9.98335 0.546886 0 74.3579 0 0.428381 0.000650345 78.1852 0.0226458 0.039884 5.45975 4.52359 
35 0 10 0.0170954 11.4002 0.541326 0 119.109 0 0.483691 0.000397067 182.638 0.0155915 0.0188702 6.17124 5.22898 
36 0 10 0.0228841 33.5921 0.855684 0.00327974 110.625 0 0.528785 0.00569667 168.763 0.0226027 0.0245523 28.7442 4.84788 
37 0 10 0.0231432 51.4152 0.67651 0 99.5431 0 0.437869 0.00035037 158.583 0.018357 0.0331525 34.7829 16.6323 
38 0 10 0.0215744 59.6892 0.655435 0.00360232 78.4398 0 0.526889 0.00423552 124.955 0.0192007 0.0260897 39.1224 20.5668 
39 0 10 0.0298451 89.2468 0.466693 0.00759525 79.7808 0 0.390079 0.0034297 178.025 0.0289287 0.0306472 41.6508 47.5959 
40 0 10 0.0376382 98.0022 0.621375 0.00349365 77.1225 0 0.543608 0.00139999 188.849 0.030563 0.0492497 60.8961 37.1061 
41 0 10 0.038532 111.464 0.518772 2.05052e-05 94.6522 0 0.377926 0.000201385 289.13 0.0363695 0.0408632 57.8242 53.6394 
42 0 10 0.0235317 124.712 0.551983 0.0385757 67.8541 0 0.401141 0.00943035 33.6726 0.0255587 0.0210344 68.8386 55.8729 
43 5 10 0.0483197 2.97823 0.399652 0 56.6907 19.383 0.598586 0.000179589 49.8623 0.0107739 0.0733139 1.19026 1.78797 
44 0 5 0.0149642 3.66245 0.32849 0 50.4278 0 0.484298 0.000169208 52.7802 0.0187953 0.01309 1.20308 2.45937 
45 0 5 0.0449972 13.481 0.804474 0.0143936 38.3506 0 0.664088 0.00949162 61.6457 0.0494937 0.0264967 10.8451 2.63588 
46 0 5 0.0249106 13.9872 0.813732 0 41.8438 0 0.475561 0.000151893 45.829 0.0233471 0.031741 11.3819 2.60537 
47 0 5 0.0323363 16.7813 0.832286 0 43.7947 0 0.666091 0.00015088 73.1305 0.0284322 0.0517108 13.9669 2.81445 
48 0 5 0.0285029 22.1219 0.866196 0 53.8637 0 0.455588 0.00010621 77.5518 0.0284288 0.0289828 19.1619 2.95999 
49 0 5 0.0247272 25.5376 0.820421 0 141.718 0 0.584193 8.75677e-05 241.847 0.0263692 0.0172257 20.9516 4.58603 
50 0 10 0.0421461 36.9479 0.830941 0.00762784 123.111 0 0.677323 0.00785813 240.609 0.0455398 0.0254661 30.7015 6.24638 
51 0 10 0.0254943 40.3549 0.827167 0.0491983 76.5238 0 0.550697 0.0688538 98.0313 0.0207492 0.0482039 33.3802 6.97466 
