1 0 10 -nan 0 -nan 0 100 0 -nan inf 0 -nan -nan 0 0 2.9998
55 0 10 0.0268926 60.4653 0.652416 0 160.3 0 0.590632 7.8323e-05 183.716 0.0259288 0.0287015 39.4485 21.0167 2.9998
56 0 10 0.0253979 86.0252 0.69968 0 172.456 0 0.667996 7.36603e-05 227.812 0.0255538 0.0250348 60.1901 25.8351 2.9998
57 0 10 0.0347152 79.3742 0.751738 0 167.102 0 0.621264 6.73913e-05 196.26 0.0346895 0.0347931 59.6687 19.7056 2.9998
58 0 10 0.0275521 95.1308 0.6315 0 210.892 0 0.664603 6.2828e-05 285.373 0.0295468 0.0241338 60.0751 35.0557 2.9998
59 0 10 0.0334162 112.78 0.743773 0 209.441 0 0.641696 5.60091e-05 277.037 0.0339776 0.0317867 83.8824 28.8972 2.9998
60 0 10 0.0353203 104.693 0.720504 0 194.297 0 0.647115 5.01678e-05 252.874 0.0348485 0.0365366 75.4316 29.2612 2.9998
61 0 10 0.0238428 103.914 0.638111 0 162.915 0 0.511411 4.11725e-05 182.034 0.0212624 0.0283928 66.309 37.6054 2.9998
62 0 10 0.0197715 91.9502 0.560931 0 160.354 0 0.540414 3.72615e-05 175.47 0.0185743 0.021301 51.5777 40.3725 2.9998
63 0 10 0.030803 63.5482 0.527085 0 188.006 0 0.652975 3.61371e-05 208.619 0.0336656 0.0276125 33.4953 30.0529 2.9998
64 0 10 0.0298482 75.0988 0.627393 0 171.062 0 0.569789 3.29895e-05 182.741 0.0285383 0.0320537 47.1165 27.9823 2.9998
65 0 10 0.0269785 69.7321 0.594788 0 181.119 0 0.592196 2.86839e-05 205.425 0.0292653 0.0236218 41.4759 28.2563 2.9998
66 0 10 0.0330758 79.2631 0.624728 0 273.206 0 0.625576 2.82683e-05 300.589 0.0317552 0.0352744 49.5178 29.7453 2.9998
67 0 10 0.0202834 107.189 0.696704 0 250.369 0 0.598921 2.45407e-05 253.69 0.0225755 0.0150181 74.6788 32.5099 2.9998
68 0 10 0.0152531 120.882 0.72443 0 225.935 0 0.596039 2.42482e-05 210.985 0.015479 0.0146591 87.5705 33.3115 2.9998
69 0 10 0.0322084 119.628 0.731804 0 280.201 0 0.63092 2.09281e-05 345.874 0.0345864 0.0257196 87.544 32.0836 2.9998
70 0 10 0.0240854 119.852 0.704683 0 359.871 0 0.613991 1.91137e-05 395.106 0.0251328 0.0215861 84.4577 35.3943 2.9998
71 0 10 0.0311698 143.605 0.755461 0 378.534 0 0.592872 1.6801e-05 411.021 0.0331967 0.0249078 108.488 35.117 2.9998
72 0 10 0.0221398 156.594 0.760815 0 420.563 0 0.625862 1.54758e-05 456.338 0.0227041 0.0203448 119.139 37.455 2.9998
73 0 10 0.0237535 188.142 0.747234 0 413.551 0 0.584556 1.36009e-05 443.503 0.0224687 0.0275518 140.586 47.556 2.9998
74 0 10 0.0164523 185.323 0.757884 0 392.417 0 0.580787 1.2222e-05 374.216 0.016551 0.0161432 140.453 44.8696 2.9998
75 0 10 0.0352098 235.721 0.660817 0 492.645 0 0.638838 1.09994e-05 640.48 0.0378516 0.030063 155.768 79.9524 2.9998
76 0 10 0.0246451 261.562 0.638805 0 471.756 0 0.559506 9.69306e-06 471.145 0.0254973 0.0231381 167.087 94.4751 2.9998
77 0 10 0.0244798 318.095 0.668791 0 469.726 0 0.642189 8.83018e-06 549.35 0.0289219 0.0155101 212.739 105.356 2.9998
78 0 10 0.0266903 279.295 0.638294 0 382.272 0 0.665695 8.5223e-06 401.157 0.0244118 0.0307111 178.272 101.022 2.9998
79 0 10 0.0209152 195.228 0.594368 0 417.552 0 0.667438 8.19939e-06 403.877 0.0227405 0.0182407 116.037 79.1909 2.9998
80 0 10 0.0152122 220.582 0.667517 0 354.832 0 0.604917 7.01134e-06 307.953 0.0173933 0.0108332 147.242 73.3397 2.9998
-1 1 794 0.0251982 8646.51 0.661124 8.25248e-05 17431.7 9.4771 0.576665 0.00177895 19554.8 0.0259127 0.0238043 5716.42 2930.09 2.99977
1 0 10 -nan 0 -nan 0 100 0 -nan inf 0 -nan -nan 0 0 2.9998
2 0 10 -nan 0 -nan 0 113.949 0 -nan inf 0 -nan -nan 0 0 2.9998
3 0 10 -nan 0 -nan 0 113.949 0 0.555556 0.124385 11.7982 -nan -nan 0 0 2.9998
4 0 10 0.00729 2.36527 1 0 113.949 0 0.666667 0.0651218 20.2816 0.00729 -nan 2.36527 0 2.9998
5 0 10 0.00665889 10.8194 1 0 86.3343 0 -nan inf 0 0.00665889 -nan 10.8194 0 2.9998
6 0 10 0.00606429 29.7333 0.897196 0 86.5053 0 0.583333 0.240604 3.23574 0.00608256 0.0059049 26.6766 3.0567 2.9998
7 0 10 0.00729 52.9988 0.717122 0 75.6582 0 -nan inf 0 0.00729 0.00729 38.0066 14.9922 2.9998
8 0 10 0.00532177 33.076 0.533959 0.0090913 66.5685 0 0.61728 0.0274625 41.5434 0.005001 0.0056893 17.6612 15.4148 2.948
9 1 10 0.0124632 36.0735 0.559926 0 72.6594 7.12738 0.622351 0.0061668 74.5913 0.0124632 0.0124632 20.1985 15.875 2.9998
10 0 9 0.00650426 19.8963 0.456238 0 59.2622 0 -nan inf 0 0.00723109 0.00589442 9.07743 10.8188 2.9998
11 0 9 0.0119832 5.56412 0.494813 0 53.0639 0 0.481079 0.00816994 51.7424 0.0117724 0.0121897 2.7532 2.81092 2.9998
12 0 9 0.0455231 4.68444 0.39263 0 75.4285 0 0.392322 0.00620241 79.1246 0.0452257 0.0457153 1.83925 2.84519 2.9998
13 0 9 0.0236224 6.12915 0.514573 0 73.9243 0 0.426512 0.005538 80.1604 0.0227437 0.0245539 3.1539 2.97526 2.9998
14 0 9 0.0443522 7.5597 0.546049 0 72.3545 0 0.437585 0.00502214 78.0647 0.0453212 0.0431867 4.12796 3.43174 2.9998
15 0 9 0.0443562 23.8782 0.681977 0 82.8656 0 0.39434 0.00420673 101.963 0.0450802 0.0428037 16.2844 7.59381 2.9998
16 0 10 0.0518963 36.1191 0.730663 0 99.0773 0 0.445585 0.00346981 139.333 0.0548094 0.0439936 26.3909 9.72819 2.9998
17 0 10 0.0427931 41.2177 0.708383 0 116.901 0 0.360823 0.00299191 159.881 0.0417944 0.0452189 29.1979 12.0198 2.9998
18 0 10 0.042013 45.8265 0.701358 0 131.229 0 0.378924 0.00246271 193.732 0.0423081 0.04132 32.1408 13.6857 2.9998
19 0 10 0.0448797 57.4818 0.683926 0 160.876 0 0.364446 0.00209325 250.419 0.0450902 0.0444242 39.3133 18.1685 2.9998
20 0 10 0.054486 82.3745 0.659884 0 146.642 0 0.397731 0.00186785 246.465 0.0577662 0.0481217 54.3576 28.0169 2.9998
21 0 10 0.0331801 109.471 0.671377 0 123.647 0 0.461532 0.00193147 166.841 0.0298251 0.0400345 73.4965 35.9748 2.9998
22 0 10 0.0358516 99.486 0.553923 3.23105e-08 101.483 0 0.479049 0.00178149 132.873 0.0373996 0.0339293 55.1076 44.3784 2.9998
23 0 10 0.0309148 58.1336 0.59832 0 109.215 0 0.47548 0.00160409 152.452 0.0318906 0.0294614 34.7825 23.3511 2.9998
24 0 10 0.0504794 83.4641 0.580328 0 113.512 0 0.515115 0.00137386 191.718 0.0504432 0.0505294 48.4365 35.0275 2.9998
25 0 10 0.0404493 83.188 0.725078 0 102.938 0 0.529792 0.0013193 132.377 0.0434125 0.0326343 60.3177 22.8702 2.9998
26 0 10 0.0369657 95.9515 0.622326 0 123.546 0 0.498756 0.00111742 202.839 0.0379371 0.0353652 59.7131 36.2384 2.9998
27 0 10 0.0239453 98.488 0.648048 0 136.18 0 0.499363 0.00109534 148.044 0.0271995 0.0179534 63.825 34.6631 2.9998
28 0 10 0.0337586 92.0719 0.722511 0 124.517 0 0.514041 0.000863178 193.956 0.0320252 0.0382718 66.523 25.5489 2.9998
29 0 10 0.0381291 94.0605 0.647077 0 113.575 0 0.530103 0.000810332 183.176 0.0397171 0.0352174 60.8644 33.1962 2.9998
30 0 10 0.0401749 102.84 0.625013 0 109.819 0 0.522864 0.000770854 176.943 0.0421182 0.0369358 64.2766 38.5638 2.9998
31 0 10 0.0286797 97.3148 0.597147 0 115.946 0 0.496831 0.00069729 158.798 0.0287512 0.0285736 58.1112 39.2036 2.9998
32 0 10 0.0389792 95.7104 0.686615 0 132.392 0 0.504617 0.000579142 221.243 0.0392635 0.0383563 65.7162 29.9942 2.9998
33 0 10 0.0346919 97.8923 0.684678 0 127.87 0 0.502191 0.000540616 170.394 0.0372223 0.0291975 67.0248 30.8676 2.9998
34 0 10 0.0368228 102.767 0.629944 0 119.347 0 0.533277 0.000488157 198.028 0.0378152 0.0351334 64.7372 38.0294 2.9998
35 0 10 0.0369574 106.45 0.572197 0.0008453 97.9839 0 0.527342 0.00104891 136.964 0.0386997 0.0346271 60.9102 45.5394 2.99966
36 0 10 0.0265161 76.1994 0.718756 0.00182476 81.7798 0 0.628976 0.00327221 107.88 0.0261814 0.0273715 54.7688 21.4306 2.99939
37 1 10 0.0317755 61.0927 0.687707 0 66.8883 8.92747 0.59995 0.000298544 90.3904 0.0354192 0.0237514 42.0139 19.0788 2.9998
38 0 9 0.0343169 35.0836 0.685633 0 53.9519 0 0.608838 0.000271145 72.7077 0.038198 0.0258523 24.0545 11.0291 2.9998
39 0 9 0.0296747 19.4612 0.602708 0 47.5144 0 0.704104 0.000345726 51.1185 0.028164 0.0319665 11.7294 7.7318 2.9998
40 0 9 0.0272375 21.1566 0.60411 0 40.8237 0 0.610091 0.000281791 45.6123 0.026873 0.0277936 12.7809 8.37569 2.9998
41 0 9 0.0364514 20.5375 0.683179 0 48.3049 0 0.57934 0.000215413 61.2174 0.0360962 0.0372174 14.0308 6.50672 2.9998
42 0 9 0.0418513 18.9114 0.633522 0 48.3162 0 0.551495 0.000187183 65.7362 0.0449706 0.0364592 11.9808 6.93062 2.9998
43 0 9 0.0237934 19.2359 0.639001 0 57.5471 0 0.570074 0.000238131 50.0557 0.0227116 0.0257084 12.2918 6.94415 2.9998
44 0 10 0.0247835 19.7208 0.653799 0 50.2913 0 0.528608 0.00019431 46.4012 0.0263137 0.0218938 12.8935 6.82738 2.9998
45 0 10 0.0333596 20.1315 0.575792 0 44.4464 0 0.427418 0.000158415 65.0448 0.034608 0.0316651 11.5915 8.53994 2.9998
46 0 10 0.0248925 19.0123 0.574208 0 47.1596 0 0.572029 0.000177505 41.6304 0.0236144 0.026616 10.917 8.09527 2.9998
47 0 10 0.0367353 17.4535 0.615502 0 37.0086 0 0.501788 0.00014783 44.1877 0.0381001 0.0345506 10.7427 6.71083 2.9998
48 0 10 0.0375791 18.4178 0.582974 0 58.0765 0 0.560999 0.000138696 76.7241 0.0389154 0.0357112 10.7371 7.68071 2.9998
49 0 10 0.0213475 25.3409 0.702433 0 53.2958 0 0.602695 0.000126239 52.5066 0.018463 0.0281567 17.8003 7.54061 2.9998
50 0 10 0.0244246 18.8172 0.593271 0 80.3089 0 0.677169 0.000110031 85.3294 0.0289934 0.0177605 11.1637 7.65348 2.9998
51 0 10 0.0302269 22.9728 0.712473 0 79.6392 0 0.668015 9.86719e-05 85.1378 0.0299495 0.0309143 16.3675 6.60532 2.9998
52 0 10 0.0355901 23.6602 0.745879 0 93.1285 0 0.674475 8.75617e-05 103.383 0.0359678 0.0344815 17.6476 6.01254 2.9998
53 0 10 0.036452 30.1687 0.772052 0 101.509 0 0.70522 7.54807e-05 119.379 0.0396865 0.0254968 23.2918 6.87689 2.9998
54 0 10 0.0267322 39.6894 0.742605 0 91.2752 0 0.689079 7.12279e-05 98.568 0.0283895 0.0219509 29.4735 10.2159 2.9998
55 0 10 0.0187907 46.5255 0.704883 0 84.4958 0 0.685019 6.31145e-05 91.3217 0.023247 0.00814711 32.795 13.7304 2.9998
56 0 10 0.0358171 42.183 0.676426 0 72.325 0 0.692599 5.45945e-05 92.3491 0.0356423 0.0361826 28.5337 13.6493 2.9998
57 0 10 0.0327566 41.1843 0.479874 0.000187511 54.4471 0 0.60571 0.000145991 61.2005 0.0292441 0.0359973 19.7633 21.421 2.99978
58 0 10 0.0235294 29.3103 0.564947 0 66.6867 0 0.643695 4.6875e-05 72.6873 0.0241559 0.022716 16.5588 12.7515 2.9998
59 0 10 0.0225754 31.9532 0.571845 0 64.5114 0 0.662761 4.37103e-05 61.8508 0.027445 0.0160716 18.2723 13.6809 2.9998
60 0 10 0.0210762 27.3872 0.648075 0 62.0841 0 0.680653 3.99836e-05 61.5589 0.02375 0.0161524 17.749 9.63826 2.9998
61 0 10 0.0120589 31.4385 0.629697 0 52.9452 0 0.584793 3.7133e-05 36.9235 0.0105019 0.0147066 19.7967 11.6418 2.9998
62 0 10 0.0240125 26.1799 0.639257 0 60.0013 0 0.706313 3.15539e-05 67.9599 0.0233778 0.0251372 16.7357 9.4442 2.9998
63 0 10 0.0184115 28.9624 0.648586 0 59.7106 0 0.656428 3.00648e-05 59.0413 0.0194188 0.0165526 18.7846 10.1778 2.9998
64 0 10 0.0214338 28.1162 0.671599 0 64.8204 0 0.659634 2.69321e-05 59.0042 0.0200342 0.0242963 18.8828 9.23336 2.9998
65 0 10 0.0343207 33.7927 0.661588 0 62.0151 0 0.623772 2.08428e-05 67.8659 0.0370502 0.0289846 22.3568 11.4358 2.9998
66 0 10 0.0313285 29.3377 0.597228 0 56.299 0 0.595077 2.04408e-05 60.2357 0.0333495 0.0283318 17.5213 11.8164 2.9998
67 0 10 0.0326982 31.4908 0.574926 0 68.6481 0 0.61721 1.95049e-05 82.4346 0.0341228 0.0307715 18.1049 13.386 2.9998
68 0 10 0.0202044 25.4779 0.572446 0 68.2512 0 0.657891 1.8211e-05 64.9827 0.0178541 0.0233511 14.5847 10.8932 2.9998
69 0 10 0.0202932 21.0407 0.478144 0 68.2017 0 0.665312 1.63073e-05 64.8895 0.0179203 0.0224673 10.0605 10.9802 2.9998
70 0 10 0.0248304 21.4602 0.5567 0 72.3955 0 0.65054 1.44287e-05 70.4025 0.024908 0.024733 11.9469 9.5133 2.9998
71 0 10 0.0334974 24.873 0.471625 0 74.8531 0 0.63289 1.26143e-05 76.9826 0.0315513 0.0352346 11.7307 13.1423 2.9998
72 0 10 0.0191038 24.9831 0.558634 0 82.1258 0 0.662815 1.12155e-05 82.5971 0.0234121 0.0136508 13.9564 11.0267 2.9998
73 0 10 0.0257186 35.117 0.670743 0 85.9149 0 0.662676 9.20819e-06 99.3598 0.0269591 0.0231916 23.5545 11.5625 2.9998
74 0 10 0.0307665 37.1183 0.645056 6.32956e-05 67.3266 0 0.642214 0.00164307 65.5496 0.0316696 0.0291253 23.9434 13.1749 2.99979
75 2 10 0.0321914 29.3687 0.645978 0 57.6465 3.42963 0.69779 6.65628e-06 66.9343 0.0334015 0.0299832 18.9716 10.3972 2.9998
76 0 8 0.0259849 22.7665 0.885882 0 59.7925 0 0.725744 7.11671e-06 53.0255 0.0258148 0.0273055 20.1684 2.59807 2.9998
77 0 8 0.0357322 27.8256 0.773209 0 50.7284 0 0.708279 5.48989e-06 54.8515 0.0378118 0.0286422 21.515 6.31058 2.9998
78 0 8 0.0321743 20.9715 0.828943 0 45.1749 0 0.711913 5.3898e-06 44.8493 0.0335509 0.0255034 17.3841 3.58732 2.9998
79 0 8 0.031513 22.6595 0.786152 0 38.1824 0 0.671984 5.03306e-06 34.5228 0.0309211 0.0336892 17.8138 4.84569 2.9998
80 0 8 0.0300428 16.6893 0.785071 0 57.6816 0 0.706492 4.1256e-06 60.4177 0.0305513 0.0281857 13.1023 3.58701 2.9998
-1 4 776 0.0322076 3198.36 0.650042 0.000131202 6491.7 19.4845 0.545708 0.00282978 7175.79 0.0330918 0.0305654 2079.07 1119.29 2.99926
1 0 10 -nan 0 -nan 0 100 0 -nan inf 0 -nan -nan 0 0 2.9998
2 0 10 -nan 0 -nan 0 125.537 0 0.506566 0.035721 85.3934 -nan -nan 0 0 2.9998
3 0 10 -nan 0 -nan 0 125.537 0 0.538243 0.0227752 71.609 -nan -nan 0 0 2.9998
4 0 10 0.00729 7.61372 1 0 125.537 0 0.530213 0.0129938 120.378 0.00729 -nan 7.61372 0 2.9998
5 0 10 0.00666648 19.9979 1 0 122.351 0 0.552066 0.0109368 131.71 0.00666648 -nan 19.9979 0 2.9998
6 0 10 0.00641511 27.8405 0.87114 0 112.132 0 0.467564 0.0116332 96.5347 0.00649058 0.0059049 24.253 3.58753 2.9998
7 0 10 0.00880116 42.9602 0.845436 0 152.867 0 0.439641 0.00740974 200.695 0.0085552 0.0101465 36.3201 6.64011 2.9998
8 0 10 0.0100918 51.2309 0.853612 0 163.522 0 0.414588 0.00696738 206.98 0.0105789 0.00725185 43.7313 7.49956 2.9998
9 0 10 0.0106382 64.2034 0.835832 0 134.575 0 0.534613 0.00989133 104.399 0.0112614 0.00746526 53.6632 10.5402 2.9998
10 0 10 0.00957963 79.1182 0.679008 0 135.021 0 0.521785 0.0080479 119.57 0.0117515 0.00498538 53.7219 25.3963 2.9998
11 0 10 0.0144379 102.447 0.622104 0 225.763 0 0.559483 0.00466517 334.356 0.0144379 0.0144379 63.7323 38.7142 2.9998
12 0 10 0.0106486 121.455 0.651794 0 232.515 0 0.485092 0.00393948 347.253 0.0110029 0.0099854 79.1637 42.2913 2.9998
13 0 10 0.0101245 98.6287 0.656722 3.59087e-06 157.303 0 0.511703 0.004584 192.383 0.0102874 0.0098128 64.7717 33.857 2.9998
14 0 10 0.014443 110.191 0.580762 0 153.422 0 0.510128 0.00523265 148.721 0.014438 0.0144499 63.9949 46.1965 2.9998
15 0 10 0.0106404 152.872 0.543947 0 126.995 0 0.444444 0.0431608 8.35601 0.0109877 0.0102262 83.154 69.7175 2.9998
16 0 10 0.0134842 43.5835 0.56147 0 161.656 0 0.549105 0.00387392 241.538 0.0175052 0.00833586 24.4708 19.1127 2.9998
17 0 10 0.00889075 81.4776 0.466533 0 180.175 0 0.448701 0.00339534 238.62 0.00866681 0.00908659 38.012 43.4656 2.9998
18 0 10 0.0110458 76.2495 0.583763 0 227.15 0 0.462215 0.00287488 331.273 0.0136767 0.0073559 44.5116 31.7379 2.9998
19 0 10 0.0126389 103.439 0.645727 0 197.621 0 0.487186 0.00287263 259.602 0.0122852 0.0132835 66.7936 36.6457 2.9998
20 0 10 0.0108901 107.771 0.601838 7.70333e-05 129.293 0 0.495362 0.0031437 163.524 0.010315 0.0117594 64.8607 42.9103 2.99979
21 0 10 0.00956677 107.72 0.589648 0 183.561 0 0.423401 0.0025088 225.819 0.00822257 0.0114983 63.5167 44.203 2.9998
22 0 10 0.00988929 124.062 0.599169 0 141.207 0 0.523461 0.00276261 167.79 0.00995065 0.00979757 74.3343 49.7281 2.9998
23 0 10 0.0121326 127.827 0.570257 0 136.161 0 0.536016 0.00252866 160.416 0.0116219 0.0128104 72.8942 54.9328 2.9998
24 0 10 0.0123006 125.868 0.602393 0 132.868 0 0.530259 0.00236915 158.234 0.0114697 0.0135596 75.8217 50.0459 2.9998
25 0 10 0.0096013 114.703 0.437232 8.53081e-05 95.9854 0 0.42844 0.00234586 93.0801 0.00977605 0.00946553 50.1521 64.5514 2.99979
26 0 10 0.0125992 35.6253 0.470726 0.00069851 69.1435 0 0.431762 0.00239386 71.7135 0.0112369 0.0138108 16.7697 18.8555 2.99969
27 0 10 0.00994569 39.0969 0.580315 0 67.6697 0 0.421532 0.00178641 66.7896 0.00960449 0.0104175 22.6885 16.4084 2.9998
28 0 10 0.0179822 44.4471 0.581653 0 116.734 0 0.370451 0.00149482 129.407 0.018725 0.0169493 25.8528 18.5943 2.9998
29 0 10 0.0230279 57.8979 0.619124 0 119.791 0 0.372584 0.00136178 139.069 0.023383 0.0224507 35.846 22.0519 2.9998
30 0 10 0.0232797 69.5983 0.662887 0 128.389 0 0.381081 0.00122356 151.195 0.0240064 0.0218506 46.1358 23.4625 2.9998
31 1 10 0.0183063 43.9749 0.419971 0 125.735 4.08769 0.358612 0.00107183 135.269 0.0167986 0.0193981 18.4682 25.5067 2.9998
32 0 9 0.0156295 41.4921 0.407727 0 138.373 0 0.346617 0.000934289 151.187 0.0204651 0.0123006 16.9174 24.5747 2.9998
33 0 9 0.0279847 53.0647 0.460755 0 104.778 0 0.337456 0.0010363 126.35 0.0277877 0.0281531 24.4498 28.6149 2.9998
34 0 9 0.0127381 54.2777 0.498408 0 94.4584 0 0.367639 0.000878161 94.1637 0.0130834 0.012395 27.0524 27.2253 2.9998
35 0 9 0.0157183 43.643 0.561943 0 135 0 0.345202 0.000769968 145.297 0.019665 0.0106555 24.5248 19.1181 2.9998
36 0 9 0.0119663 66.9868 0.566677 0 128.121 0 0.350972 0.000672546 135.79 0.00826241 0.01681 37.9599 29.0269 2.9998
37 0 9 0.0132417 74.1886 0.47716 0 108.853 0 0.509309 0.000609475 114.306 0.00766243 0.0183335 35.3999 38.7887 2.9998
38 0 10 0.0143762 64.454 0.418695 0 94.4137 0 0.473334 0.000668563 90.7111 0.0159577 0.0132371 26.9866 37.4674 2.9998
39 0 10 0.0215321 67.8909 0.510281 0 102.91 0 0.437243 0.000553254 122.363 0.0209318 0.0221576 34.6435 33.2474 2.9998
40 0 10 0.0226352 79.5437 0.56444 0 107.532 0 0.434989 0.000597169 144.803 0.0245567 0.0201451 44.8976 34.6461 2.9998
41 0 10 0.0195164 72.1569 0.567117 0 91.0891 0 0.500434 0.000526776 92.5095 0.0195329 0.0194949 40.9214 31.2355 2.9998
42 0 10 0.0314471 69.3161 0.519009 0 117.743 0 0.384679 0.000416913 164.61 0.0299094 0.0331063 35.9757 33.3404 2.9998
43 0 10 0.0322514 79.1813 0.558718 0 100.014 0 0.455408 0.000529989 160.377 0.029358 0.0359147 44.2401 34.9413 2.9998
44 0 10 0.028868 91.4683 0.540581 0 85.1427 0 0.486239 0.000449496 65.8119 0.0280938 0.0297791 49.446 42.0223 2.9998
45 1 10 0.0286477 52.001 0.474487 0 93.9856 5.95707 0.426639 0.000505552 141.53 0.029003 0.0283268 24.6738 27.3272 2.9998
46 0 9 0.0263775 54.9728 0.463218 0 130.749 0 0.496883 0.000307229 148.558 0.025264 0.0273384 25.4644 29.5084 2.9998
47 0 9 0.0255611 66.646 0.443839 0 112.303 0 0.458428 0.000350848 119.057 0.0249655 0.0260364 29.5801 37.066 2.9998
48 0 9 0.0247077 85.9808 0.57911 0 122.183 0 0.505649 0.000379591 140.015 0.0299613 0.0174791 49.7923 36.1885 2.9998
49 0 9 0.0335857 87.1245 0.623302 0 113.126 0 0.43626 0.000282696 144.449 0.0353035 0.0307433 54.3049 32.8196 2.9998
50 0 9 0.0334213 57.1788 0.496375 0 134.121 0 0.458319 0.000297994 168.321 0.031899 0.0349216 28.3821 28.7967 2.9998
51 0 9 0.0327061 74.8711 0.529801 0 133.361 0 0.511883 0.000288827 151.82 0.0325048 0.0329329 39.6667 35.2043 2.9998
52 0 10 0.0343891 103.476 0.584502 0 117.673 0 0.49247 0.000275613 188.402 0.0339754 0.034971 60.482 42.9942 2.9998
53 0 10 0.0253903 120.896 0.49817 0 112.946 0 0.48621 0.000244057 121.906 0.0275327 0.0232636 60.2266 60.6692 2.9998
54 0 10 0.0281906 78.5461 0.576422 0 99.9305 0 0.480692 0.00023649 116.494 0.0308291 0.0246 45.2757 33.2704 2.9998
55 0 10 0.0242733 58.6196 0.532607 0 83.2182 0 0.542577 0.000216128 84.3193 0.0252546 0.0231551 31.2212 27.3984 2.9998
56 0 10 0.0315285 64.044 0.553198 0 91.1165 0 0.449138 0.000192474 135.017 0.0331167 0.029562 35.429 28.615 2.9998
57 0 10 0.0453704 69.4911 0.626807 0 85.8233 0 0.595292 0.000220396 129.394 0.0470992 0.0424668 43.5575 25.9336 2.9998
58 0 10 0.0315014 82.7476 0.65401 0 79.5604 0 0.598453 0.000169888 90.9686 0.0307428 0.0329355 54.1178 28.6298 2.9998
59 0 10 0.0248937 52.614 0.692684 0 82.1437 0 0.525878 0.000145747 88.6044 0.0222877 0.0307675 36.4449 16.1691 2.9998
60 0 10 0.0322899 55.5324 0.74892 0 124.914 0 0.634938 0.00016978 164.933 0.0346076 0.0253767 41.5894 13.9431 2.9998
61 0 10 0.0330139 57.1904 0.800479 0 121.796 0 0.538671 0.000125085 138.523 0.0320199 0.0370017 45.7797 11.4107 2.9998
62 0 10 0.0236985 77.4515 0.719286 0 114.668 0 0.548351 0.000133235 127.224 0.0228294 0.0259254 55.7097 21.7417 2.9998
63 0 10 0.026378 70.1174 0.718809 0 130.923 0 0.600803 0.000132677 159.225 0.0260659 0.0271756 50.401 19.7164 2.9998
64 0 10 0.0340139 89.5366 0.70315 0 133.846 0 0.605016 0.000116114 181.178 0.0355117 0.0304659 62.9577 26.5789 2.9998
65 0 10 0.0180675 90.1627 0.750566 0 323.478 0 0.617952 9.08369e-05 333.405 0.0203789 0.0111124 67.673 22.4897 2.9998
66 0 10 0.0203519 91.4457 0.797772 0 304.932 0 0.559667 6.80267e-05 342.491 0.0222821 0.0127375 72.9529 18.4929 2.9998
67 0 10 0.0320538 101.695 0.855485 0 283.024 0 0.604209 7.37935e-05 355.256 0.0308722 0.0390485 86.9984 14.6964 2.9998
68 0 10 0.0348358 142.189 0.810877 0 285.01 0 0.640216 7.11839e-05 393.688 0.0368981 0.0259938 115.298 26.8911 2.9998
69 0 10 0.0222544 162.6 0.750002 0 259.33 0 0.578486 6.74237e-05 294.137 0.0232154 0.0193713 121.95 40.6496 2.9998
70 0 10 0.0357164 188.593 0.63114 0 219.257 0 0.587208 5.50015e-05 355.733 0.0365777 0.0342428 119.028 69.5643 2.9998
71 0 10 0.0319252 183.272 0.714974 0 305.492 0 0.660286 6.23476e-05 425.013 0.0323704 0.0308084 131.035 52.2373 2.9998
72 0 10 0.0255705 188.411 0.734086 0 299.794 0 0.553672 4.68626e-05 347.86 0.0254036 0.0260315 138.31 50.101 2.9998
73 0 10 0.0278212 250.293 0.634314 0 457.135 0 0.617822 4.2533e-05 597.404 0.0285784 0.0265078 158.764 91.5287 2.9998
74 0 10 0.0330567 267.256 0.695645 0 707.579 0 0.662585 3.94098e-05 884.015 0.0339633 0.0309845 185.915 81.3406 2.9998
75 0 10 0.0149573 406.691 0.742616 0 682.303 0 0.602212 3.07374e-05 801.079 0.0146736 0.0157761 302.015 104.676 2.9998
76 0 10 0.0382495 420.815 0.712843 0 591.937 0 0.66937 3.67194e-05 867.237 0.0398804 0.034201 299.975 120.84 2.9998
77 0 10 0.0336211 475.29 0.522105 0 577.029 0 0.571629 3.20599e-05 823.999 0.0320793 0.0353056 248.152 227.139 2.9998
78 0 10 0.0301651 575.877 0.531339 5.46927e-07 454.544 0 0.585526 3.79091e-05 725.942 0.0300753 0.0302668 305.986 269.891 2.9998
79 0 10 0.0196997 410.17 0.59093 0 445.067 0 0.610895 2.72182e-05 526.56 0.0205495 0.0184721 242.382 167.788 2.9998
80 0 10 0.0247741 471.326 0.486472 0 394.86 0 0.636779 3.07739e-05 593.668 0.0299901 0.0198329 229.287 242.039 2.9998
-1 2 788 0.023763 8924.69 0.613964 4.59929e-06 14623.8 10.0448 0.544839 0.00170236 17917.4 0.0243762 0.0227879 5479.44 3445.25 2.9998
1 0 10 -nan 0 -nan 0 100 0 -nan inf 0 -nan -nan 0 0 2.9998
2 0 10 -nan 0 -nan 0 83.4434 0 -nan inf 0 -nan -nan 0 0 2.9998
3 0 10 0.0081 11.3813 0.710308 0 83.4434 0 0.733333 0.146003 7.1053 0.0081 0.0081 8.08421 3.29707 2.9998
4 0 10 0.0081 21.6207 0.705752 0 83.4434 0 -nan inf 0 0.0081 0.0081 15.2588 6.36185 2.9998
5 0 10 0.0067083 40.9514 0.782974 0 103.366 0 -nan inf 0 0.0065938 0.00712136 32.0639 8.88752 2.9998
